"","id","name","price","rating","review_count","city","state","zip_code","latitude","longitude"
"9861","old-ellsworth-brewing-company-queen-creek","Old Ellsworth Brewing Company","$$",3.5,33,"Queen Creek","AZ","85142",33.24829,-111.63387
"9862","gillette-brewing-company-gillette","Gillette Brewing Company","$$",4,25,"Gillette","WY","82716",44.29201,-105.50352
"9863","big-lost-meadery-gillette-2","Big Lost Meadery","$$",5,4,"Gillette","WY","82716",44.29390445,-105.5041089
"9864","pauls-place-kankakee","Paul's Place","$",3.5,17,"Kankakee","IL","60901",41.115496,-87.868512
"9865","market-beer-company-san-jose","Market Beer Company","$$",4,177,"San Jose","CA","95110",37.3363715,-121.8949502
"9866","clawsons-pub-and-deli-nashville","Clawson's Pub & Deli","$",4.5,98,"Nashville","TN","37210",36.14462659,-86.7665273
"9867","rock-bottom-restaurant-and-brewery-nashville","Rock Bottom Restaurant & Brewery","$$",3,372,"Nashville","TN","37201",36.1618593,-86.7748498
"9873","the-wandering-tortoise-phoenix-5","The Wandering Tortoise","$",5,59,"Phoenix","AZ","85016",33.4947161,-112.0291658
"9874","sunset-bar-mountain-home-2","Sunset Bar","$",4,1,"Mountain Home","ID","83647",43.1341063,-115.6946252
"9875","arsenal-cider-house-and-wine-cellar-pittsburgh","Arsenal Cider House & Wine Cellar","$$",5,172,"Pittsburgh","PA","15201",40.46508,-79.96093
"9876","bierport-pittsburgh-2","Bierport","$$",4.5,33,"Pittsburgh","PA","15201",40.4699387,-79.9610646
"9877","stones-pub-gloucester","Stone's Pub","$$",4.5,89,"Gloucester","MA","01930",42.61452,-70.65951
"9889","mt-si-homebrew-supply-snoqualmie","Mt. Si Homebrew Supply","$$",4.5,3,"Snoqualmie","WA","98065",47.52849152,-121.8241457
"9890","coors-brewing-co-golden","Coors Brewing Co","$",4,65,"Golden","CO","80401",39.75654,-105.21914
"9891","the-glass-onion-goldendale-3","The Glass Onion","$$",4.5,68,"Goldendale","WA","98620",45.8184669,-120.8226325
"9892","vintners-hill-mint-hill","Vintner's Hill","$$",3.5,28,"Mint Hill","NC","28227",35.1759927,-80.653632
"9893","soco-farm-and-food-wilson","SoCo Farm And Food","$$$",5,11,"Wilson","NC","27893",35.60263062,-77.93832397
"9894","h-and-h-beverages-abilene","H & H Beverages","$$",4.5,3,"Abilene","TX","79606",32.3947569,-99.767069
"9895","10-sports-bar-and-grill-odessa","10 Sports Bar & Grill","$$",3.5,15,"Odessa","TX","79762",31.8942491,-102.3384543
"9896","craft-beer-club-santa-barbara","Craft Beer Club","$$$",2.5,10,"Santa Barbara","CA","93111",34.437996,-119.809761
"9897","santa-barbara-brewery-tours-santa-barbara","Santa Barbara Brewery Tours",NA,1.5,2,"Santa Barbara","CA","93101",34.4142894,-119.6870711
"9898","xl-public-house-salinas","XL Public House","$$",4.5,34,"Salinas","CA","93901",36.67685,-121.655175
"9899","cheap-seats-pub-and-grub-hollister","Cheap Seats Pub & Grub","$$",3,44,"Hollister","CA","95023",36.85203,-121.40176
"9900","strikers-steakhouse-lawrenceburg","Strikers Steakhouse","$$",4.5,15,"Lawrenceburg","TN","38464",35.26781807,-87.31885692
"9901","dancers-fine-wine-and-liquor-guymon","Dancer's Fine Wine & Liquor",NA,5,1,"Guymon","OK","73942",36.70135117,-101.4904709
"9902","rockin-s-bar-and-grill-possum-kingdom-lake-graford-2","Rockin' S Bar & Grill - Possum Kingdom Lake","$$",3.5,6,"Graford","TX","76449",32.88998,-98.47069
"9903","budweiser-brewery-anheuser-busch-van-nuys","Budweiser Brewery/Anheuser-Busch","$",2.5,3,"Van Nuys","CA","91406",34.21951,-118.47894
"9904","baker-st-pub-and-grill-fort-worth","Baker St. Pub & Grill","$$",3,58,"Fort Worth","TX","76116",32.72615814,-97.41861725
"9905","walk-ons-bistreaux-and-bar-shreveport","Walk-On's Bistreaux & Bar","$$",3.5,65,"Shreveport","LA","71105",32.44196,-93.71686
"9906","big-e-steakhouse-and-saloon-grand-canyon","Big E Steakhouse & Saloon","$$",3,334,"Grand Canyon","AZ","86023",35.9732,-112.12604
"9907","big-belly-brewery-orlando","Big Belly Brewery","$$",3,12,"Orlando","FL","32801",28.54062462,-81.37976074
"9908","tin-and-taco-orlando","Tin & Taco","$",4.5,120,"Orlando","FL","32801",28.543321,-81.379975
"9909","third-street-retreat-niagara-falls-2","Third Street Retreat","$",4.5,188,"Niagara Falls","NY","14303",43.084073,-79.059293
"9910","lake-superior-brewing-office-grand-marais","Lake Superior Brewing Office",NA,5,1,"Grand Marais","MI","49839",46.674718,-85.985021
"9911","voyageur-brewing-company-grand-marais","Voyageur Brewing Company","$$",4.5,42,"Grand Marais","MN","55604",47.75006815,-90.33662058
"9912","gun-flint-tavern-grand-marais","Gun Flint Tavern","$$",4,111,"Grand Marais","MN","55604",47.74954,-90.33525
"9913","hopcat-grand-rapids","HopCat","$$",4,693,"Grand Rapids","MI","49503",42.96237,-85.67058
"9914","the-green-well-grand-rapids","The Green Well","$$",4.5,395,"Grand Rapids","MI","49506",42.95914,-85.64645
"9915","lost-colony-brewery-and-cafe-manteo","Lost Colony Brewery and Cafe","$$",3.5,30,"Manteo","NC","27954",35.90938,-75.66897
"9916","outer-banks-distilling-manteo","Outer Banks Distilling","$$",5,25,"Manteo","NC","27954",35.90813446,-75.67488098
"9917","full-moon-cafe-manteo-2","Full Moon Cafe","$$",3.5,179,"Manteo","NC","27954",35.90958425,-75.66952555
"9918","lost-colony-brewery-and-cafe-manteo-2","Lost Colony Brewery and Cafe","$$",2.5,8,"Manteo","NC","27954",35.90952,-75.66951
"9919","harrys-on-tye-monroe","Harry's On Tye","$$",5,31,"Monroe","WA","98272",47.86869431,-122.0046616
"9920","adams-northwest-bistro-and-brewery-monroe","Adam's Northwest Bistro and Brewery","$$",4,208,"Monroe","WA","98272",47.8559031,-121.9707629
"9921","route-2-taproom-monroe","Route 2 Taproom","$$",3.5,99,"Monroe","WA","98272",47.85813175,-121.9650114
"9922","spada-farmhouse-brewery-snohomish","Spada Farmhouse Brewery",NA,5,1,"Snohomish","WA","98290",47.92767229,-121.9917341
"9923","twin-rivers-brewing-company-monroe","Twin Rivers Brewing Company","$",3,3,"Monroe","WA","98272",47.85594575,-121.9708371
"9924","harrys-bottle-shop-and-wine-bar-formerly-cs-and-w-monroe-3","Harry's Bottle Shop & Wine Bar/ Formerly CS&W","$$",4.5,12,"Monroe","WA","98272",47.8677635,-122.0034162
"9925","duvall-tavern-duvall","Duvall Tavern","$$",3.5,104,"Duvall","WA","98019",47.74251938,-121.9862518
"9926","craft-beer-cellar-waterbury-waterbury","Craft Beer Cellar Waterbury","$$",4.5,20,"Waterbury","VT","05676",44.3371926,-72.75634986
"9927","bistro-colorado-evergreen","Bistro Colorado","$$",3.5,91,"Evergreen","CO","80439",39.68699,-105.361189
"9928","world-of-beer-melbourne","World Of Beer","$$",4,49,"Melbourne","FL","32940",28.2432528,-80.72723
"9929","long-road-distillers-grand-rapids","Long Road Distillers","$$",4.5,64,"Grand Rapids","MI","49504",42.98526,-85.6815186
"9930","graydons-crossing-grand-rapids","Graydon's Crossing","$$",4,209,"Grand Rapids","MI","49505",42.98539,-85.66729
"9931","adventures-in-homebrewing-ann-arbor","Adventures in Homebrewing","$$",5,12,"Ann Arbor","MI","48103",42.28829856,-83.85086216
"9934","blackfinn-ameripub-jacksonville","Blackfinn Ameripub","$$",3,202,"Jacksonville","FL","32246",30.25405389,-81.53032736
"9935","cork-and-plough-king-city","Cork & Plough","$$",4,173,"King City","CA","93930",36.2135506,-121.1257324
"9936","pour-boys-brew-house-washington-court-house","Pour Boys Brew House","$$",4.5,34,"Washington Court House","OH","43160",39.53681,-83.43879
"9937","rays-tavern-green-river","Ray's Tavern","$$",4,153,"Green River","UT","84525",38.99511813,-110.16496
"9938","brewery-green-river","Brewery","$$",3.5,2,"Green River","WY","82935",41.52881,-109.4685
"9944","tacos-and-beer-hammond-hammond","Tacos and Beer Hammond","$",3.5,41,"Hammond","LA","70401",30.5045524,-90.4595801
"9945","r-and-r-bar-and-grill-tucson","R&R Bar And Grill","$$",3.5,60,"Tucson","AZ","85756",32.1237717,-110.9355774
"9946","lassen-ale-works-susanville-2","Lassen Ale Works","$$",4.5,131,"Susanville","CA","96130",40.41811,-120.661045
"9947","diamond-mountain-casino-hotel-and-brewery-susanville","Diamond Mountain Casino Hotel & Brewery","$$",3.5,46,"Susanville","CA","96130",40.43040739,-120.6576061
"9948","montavilla-brew-works-portland-3","Montavilla Brew Works","$",4.5,28,"Portland","OR","97215",45.5193901,-122.5832901
"9949","milardos-pizzeria-and-sports-pub-murrells-inlet","Milardo's Pizzeria and Sports Pub","$$",3.5,45,"Murrells Inlet","SC","29576",33.57787173,-79.02414322
"9950","mellow-mushroom-tallahassee","Mellow Mushroom","$$",3.5,47,"Tallahassee","FL","32304",30.43983841,-84.30885315
"9951","portside-grill-and-bar-moneta","Portside Grill & Bar","$",3.5,14,"Moneta","VA","24121",37.101667,-79.612228
"9952","park-ave-pub-chico-2","Park Ave Pub","$$",4.5,40,"Chico","CA","95928",39.71895,-121.82316
"9953","surf-rider-poquoson","Surf Rider","$$",3.5,74,"Poquoson","VA","23662",37.14197777,-76.37672352
"9954","priest-station-cafe-big-oak-flat","Priest Station Cafe","$$",4,149,"Big Oak Flat","CA","95305",37.8138426,-120.272588
"9955","stone-cliff-winery-durango","Stone Cliff Winery","$$",4.5,5,"Durango","IA","52039",42.57043839,-90.83618927
"9956","the-pub-fountains-stafford","The Pub Fountains","$$",2.5,139,"Stafford","TX","77477",29.63757096,-95.58464751
"9957","blackrocks-brewery-marquette-3","Blackrocks Brewery","$",4.5,38,"Marquette","MI","49855",46.54699232,-87.39459078
"9958","ore-dock-brewing-company-marquette","Ore Dock Brewing Company","$",4.5,59,"Marquette","MI","49855",46.5416635,-87.3937966
"9959","the-vierling-marquette","The Vierling","$$",3.5,120,"Marquette","MI","49855",46.54250987,-87.39289284
"9960","stuckos-pub-and-grill-marquette","Stucko's Pub & Grill","$$",4,41,"Marquette","MI","49855",46.5514,-87.39449
"9961","maui-brewing-company-brewery-and-tasting-room-kihei-2","Maui Brewing Company - Brewery & Tasting Room","$$",4.5,319,"Kihei","HI","96753",20.74983865,-156.4385372
"9962","the-hawaii-sea-spirits-organic-farm-and-distillery-kula","The Hawaii Sea Spirits Organic Farm and Distillery","$",4.5,289,"Kula","HI","96790",20.81007058,-156.3679666
"9963","what-ales-you-kihei","What Ales You","$$",4.5,119,"Kihei","HI","96753",20.7323224,-156.4520274
"9964","rock-and-brews-paia-paia","Rock & Brews - Paia","$$",4,296,"Paia","HI","96779",20.9162445,-156.3807963
"9965","cheese-burger-in-paradise-kihei","Cheese Burger In Paradise","$$",3.5,16,"Kihei","HI","96753",20.68711281,-156.4403076
"9966","haines-brewing-company-haines","Haines Brewing Company","$",3.5,9,"Haines","AK","99827",59.23483,-135.44305
"9967","port-chilkoot-distillery-haines","Port Chilkoot Distillery","$$",5,5,"Haines","AK","99827",59.22815,-135.4414899
"9968","mehana-brewing-co-hilo","Mehana Brewing Co.","$",4,48,"Hilo","HI","96720",19.70603,-155.06915
"9969","hawaii-nui-brewing-hilo-2","Hawaii Nui Brewing","$$",5,4,"Hilo","HI","96720",19.706036,-155.069145
"9970","club-shoyu-brewery-inc-hilo","Club Shoyu Brewery",NA,4,1,"Hilo","HI","96720",19.71387684,-155.1040162
"9971","expo-alfresco-hollywood","Expo Alfresco",NA,4.5,7,"Hollywood","FL","33020",26.0116271,-80.1442358
"9972","top-notch-bistro-north-miami","Top Notch Bistro","$",5,84,"North Miami","FL","33181",25.88929,-80.1534
"9978","still-630-saint-louis","StilL 630","$$",5,19,"Saint Louis","MO","63104",38.6164923,-90.1933646
"9979","the-sliced-pint-st-louis","The Sliced Pint","$$",3.5,84,"St Louis","MO","63103",38.63244005,-90.20049
"9980","flying-saucer-saint-louis-2","Flying Saucer","$$",3.5,189,"Saint Louis","MO","63102",38.6231117,-90.1961899
"9981","riordan-tours-saint-louis-2","Riordan Tours",NA,5,17,"Saint Louis","MO","63132",38.63085,-90.1844
"9982","baileys-range-saint-louis","Baileys' Range","$$",4,1076,"Saint Louis","MO","63101",38.62887,-90.1945099
"9984","black-hoof-brewing-leesburg","Black Hoof Brewing","$$",4.5,19,"Leesburg","VA","20175",39.11507004,-77.5649501
"9989","drifters-rochester","Drifters","$$",3.5,30,"Rochester","NY","14604",43.1565,-77.60783
"9990","marshall-street-bar-and-grill-rochester","Marshall Street Bar and Grill","$",4,64,"Rochester","NY","14607",43.1502,-77.6006
"9991","urban-growler-saint-paul","Urban Growler","$$",4,102,"Saint Paul","MN","55114",44.9703712,-93.1932297
"9992","the-homebrew-barn-hampton","The HomeBrew Barn",NA,5,1,"Hampton","NH","03842",42.9537199,-70.83272
"9993","dinos-gourmet-on-the-go-kahului","Dinos Gourmet On-The-Go","$$",5,92,"Kahului","HI","96732",20.88819,-156.44822
"9994","ambrosia-pub-and-grill-amherst","Ambrosia Pub & Grill","$$",4,13,"Amherst","WI","54406",44.45007,-89.28494
"9995","stoneys-british-pub-wilmington","Stoney's British Pub","$$",4,70,"Wilmington","DE","19803",39.79965591,-75.54747772
"9996","toad-house-ladysmith-2","Toad House",NA,5,3,"Ladysmith","WI","54848",45.46522275,-91.11038633
"9997","little-toad-creek-inn-and-tavern-silver-city","Little Toad Creek Inn & Tavern","$$",4.5,11,"Silver City","NM","88061",33.04075922,-108.2140338
"9998","imperial-taproom-canyon","Imperial Taproom","$$",4.5,28,"Canyon","TX","79015",34.97932257,-101.9289368
"9999","that-brewery-and-pub-pine","That Brewery & Pub","$$",3.5,150,"Pine","AZ","85544",34.38618851,-111.4548264
"10010","car-trek-the-karaoke-cab-traverse-city-2","Car Trek - The Karaoke Cab",NA,5,4,"Traverse City","MI","49686",44.75713,-85.60131
"10011","mellow-mushroom-farragut","Mellow Mushroom","$$",3.5,37,"Farragut","TN","37934",35.89412139,-84.1748607
"10012","rocky-coulee-brewing-company-odessa","Rocky Coulee Brewing Company","$",4.5,3,"Odessa","WA","99159",47.33594513,-118.6893387
"10013","o-reillys-tap-room-and-kitchen-harrisburg","O'Reilly's Tap Room & Kitchen","$$",3,61,"Harrisburg","PA","17111",40.27362442,-76.81536865
"10014","o-donnells-pub-harrison-2","O'Donnell's Pub","$$",5,11,"Harrison","NJ","07029",40.74585,-74.15875
"10015","point-to-point-limousines-leesburg","Point to Point Limousines",NA,5,29,"Leesburg","VA","20175",39.1067715,-77.5504919
"10016","pub-one-eleven-whitehall-2","Pub One Eleven","$$",3.5,12,"Whitehall","MI","49461",43.40949,-86.3484299
"10017","plan-b-burger-bar-west-hartford","Plan B Burger Bar","$$",4,508,"West Hartford","CT","06119",41.757962,-72.720807
"10018","boiling-springs-resort-licking","Boiling Springs Resort",NA,5,2,"Licking","MO","65542",37.46182658,-91.98709108
"10019","dajio-ocracoke","Dajio","$$",4,216,"Ocracoke","NC","27960",35.114078,-75.982469
"10022","big-island-bike-tours-waimea","Big Island Bike Tours",NA,5,13,"Waimea","HI","96743",20.026062,-155.688044
"10023","wasabi-tours-hawaii-kailua-kona","Wasabi Tours Hawaii",NA,5,64,"Kailua Kona","HI","96740",19.675518,-156.010391
"10024","big-island-brewhaus-kamuela","Big Island Brewhaus","$$",4,455,"Kamuela","HI","96743",20.02477313,-155.6614855
"10025","kona-tap-room-waikoloa-village","Kona Tap Room","$$$",3.5,12,"Waikoloa Village","HI","96738",19.92292419,-155.8869617
"10026","a-bays-island-grill-waikoloa-village","A Bay's Island Grill","$$",4,101,"Waikoloa Village","HI","96738",19.9165271,-155.8831869
"10027","table-mountain-vineyards-and-winery-huntley-2","Table Mountain Vineyards & Winery","$$$",3.5,2,"Huntley","WY","82218",41.89992932,-104.0912318
"10028","flights-craft-beer-sports-grill-hawthorne","Flights Craft Beer + Sports Grill","$$",4,373,"Hawthorne","CA","90250",33.91644497,-118.3674387
"10029","stoshs-fair-lawn","Stosh's","$$",4.5,19,"Fair Lawn","NJ","07410",40.94289,-74.14043
"10040","rockbridge-vineyard-raphine","Rockbridge Vineyard","$$",4.5,38,"Raphine","VA","24472",37.94208908,-79.23972321
"10041","farmhouse-on-north-barrington","Farmhouse On North","$$",4.5,64,"Barrington","IL","60010",42.15472,-88.13075
"10042","u-bottle-it-henderson","U Bottle It","$$",4.5,18,"Henderson","NV","89052",36.0060528,-115.0853758
"10043","village-pub-and-poker-henderson","Village Pub & Poker","$$",3.5,27,"Henderson","NV","89014",36.04100346,-115.0299063
"10044","bjs-restaurant-and-brewhouse-henderson","BJ's Restaurant & Brewhouse","$$",3.5,504,"Henderson","NV","89123",36.01579474,-115.1181275
"10045","village-pub-and-poker-henderson-2","Village Pub & Poker","$",4,35,"Henderson","NV","89052",35.99462509,-115.1004486
"10046","shakespeares-grille-and-pub-henderson-3","Shakespeare's Grille & Pub","$$",4,254,"Henderson","NV","89052",36.00294328,-115.1076953
"10053","porcupine-pub-and-grille-salt-lake-city-5","Porcupine Pub & Grille","$$",3.5,104,"Salt Lake City","UT","84102",40.76346382,-111.85396
"10054","fiddlers-elbow-salt-lake-city","Fiddler's Elbow","$$",3,130,"Salt Lake City","UT","84106",40.72555,-111.86052
"10056","king-harbor-brewing-company-waterfront-tasting-room-redondo-beach","King Harbor Brewing Company Waterfront Tasting Room","$",4,35,"Redondo Beach","CA","90277",33.84163328,-118.3912181
"10057","abigaile-hermosa-beach","Abigaile","$$",4,964,"Hermosa Beach","CA","90254",33.86325,-118.39953
"10058","boxelder-craft-beer-market-miami-2","Boxelder Craft Beer Market","$$",4,96,"Miami","FL","33127",25.8033203,-80.1991409
"10059","titanic-brewery-and-restaurant-coral-gables","Titanic Brewery & Restaurant","$$",4,299,"Coral Gables","FL","33146",25.71067,-80.28294
"10060","305-brews-miami","305 Brews","$$",4,52,"Miami","FL","33137",25.8098904,-80.1908283
"10061","union-beer-store-miami","Union Beer Store","$",5,50,"Miami","FL","33135",25.7658257,-80.2203347
"10062","miami-brew-bus-miami","Miami Brew Bus",NA,4,14,"Miami","FL","33127",25.7959404,-80.19467926
"10063","the-seven-dials-coral-gables","The Seven Dials","$$",4.5,157,"Coral Gables","FL","33134",25.75366,-80.255249
"10064","bjs-restaurant-and-brewhouse-pembroke-pines","BJ's Restaurant & Brewhouse","$$",3,397,"Pembroke Pines","FL","33026",26.007065,-80.309536
"10065","twiggs-st-albans","Twiggs","$$",3,63,"St. Albans","VT","05478",44.81136,-73.08356
"10066","the-fortune-teller-bar-saint-louis","The Fortune Teller Bar","$$",3.5,69,"Saint Louis","MO","63118",38.5937421,-90.2269819
"10067","south-main-street-cafe-cleburne","South Main Street Cafe",NA,5,1,"Cleburne","TX","76033",32.34401,-97.38609
"10068","ballydoyle-irish-pub-aurora","Ballydoyle Irish Pub","$$",3,191,"Aurora","IL","60506",41.7594671,-88.3152541
"10069","flagstone-crafts-and-cocktails-geneva","Flagstone Crafts & Cocktails","$$",3,30,"Geneva","IL","60134",41.8878137,-88.3053037
"10070","charleston-on-the-river-saint-charles-2","Charleston On The River","$$",3,65,"Saint Charles","IL","60174",41.91162,-88.31325
"10071","the-brewmasters-taproom-renton-2","The Brewmaster's Taproom","$$",4.5,30,"Renton","WA","98055",47.46255112,-122.2032013
"10072","tequesta-brewing-co-tequesta-3","Tequesta Brewing Co","$",4.5,77,"Tequesta","FL","33469",26.95792,-80.084762
"10073","the-corner-cafe-and-brewery-tequesta","The Corner Cafe and Brewery","$$",3.5,55,"Tequesta","FL","33469",26.95906542,-80.08443477
"10074","das-biergarten-jupiter","DAS Biergarten","$$",3.5,37,"Jupiter","FL","33458",26.88979503,-80.11551093
"10075","one-kombucha-palm-beach-gardens-4","One Kombucha","$$",4.5,44,"Palm Beach Gardens","FL","33403",26.81459201,-80.0795244
"10076","the-parched-pig-palm-beach-gardens","The Parched Pig","$$",4,17,"Palm Beach Gardens","FL","33418",26.8827671,-80.1069076
"10077","damn-good-beer-bus-palm-beach-county","Damn Good Beer Bus",NA,5,2,"Palm Beach County","FL","33401",26.77439,-80.11251
"10078","bjs-restaurant-and-brewhouse-west-palm-beach","BJ's Restaurant & Brewhouse","$$",2.5,163,"West Palm Beach","FL","33401",26.72248,-80.086808
"10079","bjs-brewery-and-restaurant-west-palm-beach","BJ's Brewery and Restaurant","$$",2.5,61,"West Palm Beach","FL","33401",26.7238342,-80.0850481
"10080","on-the-square-tarboro","On the Square","$$",4.5,41,"Tarboro","NC","27886",35.89751434,-77.53382874
"10081","cork-city-hoboken","Cork City","$$",4,88,"Hoboken","NJ","07030",40.74,-74.03077
"10082","after-hours-limos-brentwood","After Hours Limos",NA,3,1,"Brentwood","TN","37027",36.03102493,-86.78690338
"10083","butterfield-stage-co-steak-house-holbrook","Butterfield Stage Co Steak House","$$",2.5,39,"Holbrook","AZ","86025",34.90215,-110.16613
"10084","porterhouse-restaurant-and-brew-pub-lahaska","Porterhouse Restaurant & Brew Pub","$$",3.5,105,"Lahaska","PA","18912",40.3452091,-75.0367866
"10085","s-o-s-diner-st-augustine","S.O.S. Diner","$$",5,2,"St. Augustine","FL","32092",29.9745407,-81.5729904
"10086","mellow-mushroom-germantown","Mellow Mushroom","$$",4,117,"Germantown","TN","38138",35.06661,-89.75795
"10088","backdraft-bbq-gate-city-2","Backdraft BBQ","$",5,3,"Gate City","VA","24251",36.64413128,-82.56798204
"10089","kona-brewing-company-kailua-kona","Kona Brewing Company","$$",4,1518,"Kailua-Kona","HI","96740",19.6434344,-155.999886
"10090","miami-brewing-company-homestead","Miami Brewing Company","$$",4,39,"Homestead","FL","33030",25.48550606,-80.5402832
"10091","schnebly-redlands-winery-homestead-3","Schnebly Redland's Winery","$$",3.5,420,"Homestead","FL","33030",25.48567002,-80.5402886
"10092","the-spillover-miami","The Spillover","$$",4.5,339,"Miami","FL","33133",25.728452,-80.240638
"10093","tako-krew-miami-4","Tako Krew","$",5,29,"Miami","FL","33155",25.73230217,-80.31467822
"10094","sharkeys-pub-and-grill-key-largo","Sharkeys Pub & Grill","$$",4,315,"Key Largo","FL","33037",25.0959499,-80.43468
"10095","tap-42-coral-gables-2","Tap 42","$$",4,362,"Coral Gables","FL","33134",25.75115269,-80.26093885
"10096","180-degrees-at-the-drb-miami","180 Degrees At The DRB","$$",4,237,"Miami","FL","33132",25.77926,-80.19188
"10097","world-of-beer-miami","World Of Beer","$$",4,155,"Miami","FL","33156",25.68662748,-80.3128809
"10098","bjs-restaurant-and-brewhouse-miami-2","BJ's Restaurant & Brewhouse","$$",3,266,"Miami","FL","33176",25.643767,-80.337119
"10099","cp-tours-miami-miami","CP Tours Miami",NA,5,3,"Miami","FL","33127",25.80115,-80.20238
"10100","mac-and-chess-miami","Mac & Chess","$$",4.5,12,"Miami","FL","33184",25.76026709,-80.3984376
"10101","the-magic-box-food-on-wheels-miami","The Magic Box - Food On Wheels",NA,4,1,"Miami","FL","33193",25.69161,-80.44182
"10102","miller-brewery-tour-milwaukee","Miller Brewery Tour",NA,4,180,"Milwaukee","WI","53208",43.0424118,-87.96288195
"10103","millercoors-milwaukee-2","Millercoors","$",4.5,3,"Milwaukee","WI","53208",43.04354846,-87.96131596
"10104","flour-and-barley-brick-oven-pizza-honolulu","Flour & Barley - Brick Oven Pizza","$$",4,211,"Honolulu","HI","96815",21.27755575,-157.8271155
"10105","yacchaba-honolulu-3","Yacchaba","$$",4,53,"Honolulu","HI","96814",21.29098,-157.837293
"10106","hawaii-brew-tours-honolulu","Hawaii Brew Tours",NA,5,1,"Honolulu","HI","96815",21.27867372,-157.8260404
"10107","icy-strait-brewing-hoonah","Icy Strait Brewing","$",4.5,5,"Hoonah","AK","99829",58.112306,-135.4478531
"10108","hoonah-travel-adventures-hoonah-2","Hoonah Travel Adventures",NA,5,4,"Hoonah","AK","99829",58.10811,-135.43769
"10109","blue-ristra-anchorage","Blue Ristra","$",5,3,"Anchorage","AK","99587",60.95996489,-149.1266446
"10110","o-malleys-on-the-green-anchorage","O'malleys On the Green","$$",2.5,8,"Anchorage","AK","99507",61.12675,-149.81504
"10111","steamdot-coffee-anchorage","SteamDot Coffee","$$",3.5,45,"Anchorage","AK","99515",61.12176514,-149.8626099
"10114","the-brewery-tap-houston","The Brewery Tap","$",4,34,"Houston","TX","77002",29.7643668,-95.3621266
"10115","conservatory-houston-2","Conservatory","$$",4.5,212,"Houston","TX","77002",29.76038,-95.36162
"10117","premium-draught-houston","Premium Draught","$$",5,36,"Houston","TX","77007",29.78497213,-95.38809403
"10118","the-ginger-man-houston","The Ginger Man","$$",4,299,"Houston","TX","77005",29.7158699,-95.41464233
"10119","hops-meet-barley-houston","Hops Meet Barley","$$",4,86,"Houston","TX","77098",29.73815694,-95.41486368
"10120","drink-of-ages-pub-houston","Drink of Ages Pub","$$",5,12,"Houston","TX","77019",29.75637245,-95.39776611
"10121","flying-saucer-draught-emporium-houston-2","Flying Saucer Draught Emporium","$$",4,588,"Houston","TX","77002",29.75899407,-95.36308497
"10122","kings-bierhaus-houston-2","King's Bierhaus","$$",4,162,"Houston","TX","77008",29.8042025,-95.4272539
"10123","d-and-t-drive-inn-houston","D & T Drive Inn","$$",4,154,"Houston","TX","77009",29.803433,-95.375824
"10124","mongoose-versus-cobra-houston","Mongoose Versus Cobra","$$",4,277,"Houston","TX","77002",29.74520431,-95.37351402
"10125","tampa-bay-brewing-company-westchase-tampa-2","Tampa Bay Brewing Company Westchase","$$",4,201,"Tampa","FL","33635",28.0378445,-82.64765995
"10126","hops-restaurant-bar-and-brewery-alexandria","Hops Restaurant Bar & Brewery","$$",3,349,"Alexandria","VA","22305",38.83753828,-77.05116551
"10127","gordon-biersch-brewery-restaurant-washington-d-c","Gordon Biersch Brewery Restaurant","$$",2.5,277,"Washington D.C.","DC","20003",38.87672622,-77.00562487
"10128","the-arsenal-at-bluejacket-washington-4","The Arsenal At Bluejacket","$$",3.5,53,"Washington, DC","DC","20003",38.87519,-77.0013
"10129","o-malleys-pub-arlington-arlington","O'Malley's Pub - Arlington","$$",3,23,"Arlington","VA","22202",38.84946,-77.05329
"10130","harpoon-brewery-annual-5-miler-to-benefit-the-angel-fund-boston","Harpoon Brewery Annual 5-miler to Benefit the Angel Fund","$$",4,4,"Boston","MA","02210",42.3465105,-71.0345832
"10131","ol-buckaroo-three-rivers-6","Ol Buckaroo","$$",4,220,"Three Rivers","CA","93271",36.439067,-118.905029
"10136","the-speakeasy-huntington-beach","The Speakeasy","$$",4,403,"Huntington Beach","CA","92647",33.73415384,-117.9972058
"10137","huntington-beach-beer-co-huntington-beach","Huntington Beach Beer Co.","$$",3,564,"Huntington Beach","CA","92648",33.65838,-118.00124
"10138","board-and-brew-huntington-beach-huntington-beach","Board & Brew - Huntington Beach","$",4.5,83,"Huntington Beach","CA","92648",33.676193,-117.988059
"10139","the-american-dream-huntington-beach","The American Dream","$$",4,126,"Huntington Beach","CA","92648",33.65416727,-117.9969234
"10140","old-dominion-brewhouse-hyattsville","Old Dominion Brewhouse","$$",3.5,79,"Hyattsville","MD","20782",38.96875246,-76.95297847
"10141","pizzeria-paradiso-hyattsville-4","Pizzeria Paradiso","$$",4,11,"Hyattsville","MD","20781",38.94855,-76.94384
"10142","mackenzie-river-pizza-grill-and-pub-billings-2","MacKenzie River Pizza, Grill & Pub","$$",3.5,44,"Billings","MT","59105",45.8065,-108.47429
"10143","main-street-cafe-litchfield","Main Street Cafe","$",4.5,3,"Litchfield","MN","55355",45.1277858,-94.52805966
"10144","ten-sleep-brewing-company-ten-sleep","Ten Sleep Brewing Company","$",4.5,12,"Ten Sleep","WY","82442",44.0298113,-107.469353
"10145","skeye-brewing-longmont","SKEYE Brewing","$$",3.5,9,"Longmont","CO","80501",40.15202869,-105.1301456
