id,brewery_id,altmap,lat,lng,map,name,status
10701,2754,,38.967068,-77.372391,washington,"Wine Seller, The",Beer Store
10702,11661,,0,0,,,
10703,20262,,0,0,,,
10704,20787,,0,0,,,
10705,20323,,0,0,,,
10706,16904,,38.881739,-77.115402,washington,World of Beer - Arlington,Beer Bar
10707,19133,,38.9583,-77.360381,,World of Beer - Reston,Beer Bar
10708,15971,,36.841845,-76.135789,,Yard House - Virginia Beach,Beer Bar
10709,18140,,0,0,,,
10710,3736,,38.4501,-77.401001,washington,Zum Rheingarten,Beer Bar
10711,17777,seattle,47.756607,-122.242451,pacific,192 Brewery and Lakeside Taproom,Brewery
10712,12461,seattle,47.776554,-122.2351,pacific,192 Brewing,Brewery
10713,8805,,47.046761,-122.95556,,2 Mile House Pub and Eatery,Beer Bar
10714,17553,,47.145778,-122.434997,seattle,208 Garfield,Beer Bar
10715,19533,,0,0,,,
10716,13230,,46.60353,-120.505182,,2nd Street Grill,Beer Bar
10717,9451,,47.045288,-122.899963,,4th Ave Ale House and Eatery,Beer Bar
10718,19881,seattle,47.327298,-122.579518,pacific,7 Seas Brewing,Brewery
10719,2331,,47.682419,-122.355141,seattle,74th St Ale House,Beer Bar
10720,20753,,46.977343,-123.882995,,8th Street Ale House,Beer Bar
10721,7278,,47.549625,-122.31732,seattle,9 lb. Hammer,Beer Bar
10722,4545,,47.289315,-122.3174,seattle,99 Bottles,Beer Store
10723,15797,,45.578969,-122.339203,portlandor,A Beer at a Time,Beer Store
10724,4087,seattle,47.737465,-122.141891,pacific,Adytum Cellars,Brewery
10725,11195,,47.441003,-122.299526,seattle,Africa Lounge - SEA airport,Beer Bar
10726,15628,,47.382204,-122.235726,seattle,Airways Brewing Beer and Bistro,Beer Bar
10727,11996,seattle,47.426702,-122.252091,pacific,Airways Brewing Company,Brewery
10728,9525,,47.444529,-122.302959,seattle,Alaska Lodge - SEA airport,Beer Bar
10729,20473,,47.625107,-122.514876,,Ale House on Winslow,Beer Bar
10730,20094,,48.24179,-122.358483,,Ale Spike Bottles and Taps,Beer Store
10731,2332,,47.60873,-122.340477,seattle,Alibi Room,Beer Bar
10732,20,,0,0,,,
10733,22,seattle,47.211575,-122.550133,pacific,Ambrosia by Kristy (Meadery),Brewery
10734,13731,seattle,47.808782,-122.386851,pacific,American Brewing Company,Brewery
10735,17354,portlandor,45.578277,-122.351972,pacific,Amnesia Brewing,Brewpub
10736,30,,0,0,,,
10737,13403,,0,0,,,
10738,17445,,47.656498,-117.432568,,Andy's,Beer Bar
10739,17631,,47.19032,-122.295673,seattle,Anthem Coffee and Tea,Beer Bar
10740,11196,,47.443833,-122.303066,seattle,Anthony's - SEA airport,Beer Bar
10741,17632,,47.046166,-122.928585,,Apollo's Pizza and Pasta,Beer Bar
10742,7045,,48.720871,-122.504276,,Archer Ale House,Beer Bar
10743,17686,,47.64814,-122.342242,seattle,Asgard Tavern,Beer Bar
10744,19982,,0,0,,,
10745,19026,,0,0,,,
10746,60,,0,0,,,
10747,13337,,47.636363,-122.27767,seattle,"Attic Alehouse, The",Beer Bar
10748,16231,portlandor,45.729414,-121.820467,pacific,Backwoods Brewing Company,Brewpub
10749,17638,,46.071703,-118.333782,,Bacon and Eggs,Beer Bar
10750,2333,,47.664322,-122.380737,seattle,Bad Albert's Tap And Grill,Beer Bar
10751,18867,seattle,47.660317,-122.365755,pacific,Bad Jimmy's Brewing Co.,Brewery
10752,19967,,0,0,,,
10753,7823,,45.626669,-122.640122,portlandor,Bader Beer and Wine Supply,Homebrew
10754,17543,,0,0,,,
10755,15966,seattle,47.648325,-122.525356,pacific,Bainbridge Island Brewing,Brewery
10756,17617,,0,0,,,
10757,17348,,47.668827,-122.386408,seattle,"Ballard Station Public House, The",Beer Bar
10758,15530,,47.617799,-122.348013,seattle,Bambino's Pizzeria,Beer Bar
10759,8983,,47.614235,-122.318134,seattle,Barca,Beer Bar
10760,2758,,47.679256,-122.179192,seattle,Bargain Beverages,Beer Store
10761,13393,,0,0,,,
10762,14449,,0,0,,,
10763,2334,,47.67952,-122.364426,seattle,Barking Dog Alehouse,Beer Bar
10764,19934,portlandor,45.780755,-122.530995,pacific,Barrel Mountain Brewing,Brewpub
10765,10280,,47.721164,-122.294011,seattle,"Beer Authority, The",Beer Store
10766,9450,,47.154946,-122.472292,seattle,"Beer Essentials, The",Homebrew
10767,13737,,47.560867,-122.385492,seattle,"Beer Junction, The",Beer Store
10768,13227,,46.600555,-120.512813,,"Beer Shoppe, The",Beer Store
10769,17232,,46.207836,-119.117136,,Beer:30,Beer Store
10770,16891,seattle,47.626526,-122.167139,pacific,Bellevue Brewing Company,Brewery
10771,2335,,47.613693,-122.346893,seattle,Belltown Pub,Beer Bar
10772,20019,,0,0,,,
10773,19966,,0,0,,,
10774,13226,,46.592189,-120.577563,,Bert's Pub,Beer Bar
10775,2336,,47.545013,-122.387039,seattle,Beveridge Place Pub,Beer Bar
10776,17024,,47.606875,-122.629353,seattle,BH Fine Liquor,Beer Store
10777,2337,,47.700119,-122.355339,seattle,Bick's Broadview Grill,Beer Bar
10778,8665,seattle,47.514331,-122.352784,pacific,Big Al Brewing,Brewery
10779,11348,seattle,47.80988,-122.302226,pacific,Big E Ales,Brewpub
10780,137,seattle,47.657375,-122.312935,pacific,Big Time Brewery and Alehouse,Brewpub
10781,6404,,0,0,,,
10782,8825,,47.458041,-122.254915,seattle,BJ's Brewhouse - Southcenter,Beer Bar
10783,9586,,47.217853,-122.467608,seattle,BJ's Brewhouse - Tacoma Mall,Beer Bar
10784,18227,,47.657016,-117.2754,,"Black Diamond, The",Beer Bar
10785,19968,,0,0,,,
10786,10368,seattle,47.685806,-122.14498,pacific,Black Raven Brewing Company,Brewpub
10787,19983,,0,0,,,
10788,21204,,0,0,,,
10789,19614,seattle,47.768308,-122.14834,pacific,Blue Lightning Brew,Brewery
10790,8959,,47.661309,-122.320628,seattle,Blue Moon,Beer Bar
10791,2338,,47.661518,-122.341934,seattle,Blue Star Cafe And Pub Eggs Ceteras,Beer Bar
10792,18685,seattle,47.682653,-122.355047,pacific,Bluebird Microcreamery and Brewery,Brewery
10793,16195,,46.608825,-120.492146,,Bob's Burgers and Brew - Yakima,Beer Bar
10794,3711,,47.668362,-122.296951,seattle,Bob's Homebrew Supply,Homebrew
10795,6957,,46.602243,-120.507686,,Bob's Keg and Cork,Beer Bar
10796,19137,,47.700698,-122.30249,,Bob's Liquors,Beer Store
10797,18585,,0,0,,,
10798,21101,,0,0,,,
10799,13248,,47.687543,-117.282699,,Bottles,Beer Store
10800,16354,,47.687544,-117.282676,,Bottles,Beer Store
10801,2760,,47.661518,-122.337234,seattle,Bottleworks,Beer Store
10802,14435,,47.70331,-122.175772,seattle,Bottlez Up!,Beer Store
10803,193,,0,0,,,
10804,18229,,47.661604,-122.342466,,"Bounty, The - Stone Way",Beer Bar
10805,13225,,46.592189,-120.577563,,Brats-n-Brews,Beer Bar
10806,15356,,47.621448,-122.337016,seattle,Brave Horse Tavern,Beer Bar
10807,20967,,47.1682,-122.152137,,BrewDad's of Bonney Brewpub,Beer Bar
10808,17379,,47.977268,-122.212441,seattle,Brews Almighty,Beer Store
10809,10945,,47.222954,-120.993381,,"Brick, The",Beer Bar
10810,15579,seattle,47.782435,-122.154452,,Brickyard Brewing,Brewery
10811,2339,,47.606808,-122.336426,seattle,"Brooklyn Seafood, Steak and Oyster House",Beer Bar
10812,2340,,47.65152,-122.35424,seattle,Brouwer's Cafe,Beer Bar
10813,13129,,48.518662,-122.612585,,Brown Lantern Alehouse,Beer Bar
10814,17414,,47.614606,-122.347063,seattle,Buckley's in Belltown,Beer Bar
10815,3169,,47.620205,-122.357895,seattle,Buckley's on Queen Anne,Beer Bar
10816,6960,,46.601781,-120.508001,,Buhrmaster Baking Company,Beer Bar
10817,18377,seattle,47.530541,-122.325187,pacific,Burdick Brewery,Brewery
10818,10519,,45.717597,-122.651708,portlandor,Burgerville USA - Salmon Creek,Beer Bar
10819,16892,,47.668993,-122.331529,seattle,Burgundian,Beer Bar
10820,18866,seattle,47.678407,-122.12163,pacific,Bushnell Craft Brewing Co.,Brewery
10821,4643,,45.628788,-122.671759,portlandor,By The Bottle,Beer Store
10822,20947,seattle,47.756836,-122.243962,,Cairn Brewing,Brewery
10823,9944,,48.225608,-122.494027,,Camano Lodge - Diamond Knot,Beer Bar
10824,2342,,47.674141,-122.130135,seattle,Canyons Restaurant - Redmond,Beer Bar
10825,5165,,47.732551,-122.355573,seattle,"Cellar Homebrew, The",Homebrew
10826,273,,47.668301,-122.128159,seattle,Celtic Bayou,Beer Bar
10827,3675,,47.579067,-122.410316,seattle,Celtic Swell,Beer Bar
10828,3511,,47.7421,-122.347443,seattle,Central Market,Beer Store
10829,2343,,47.60088,-122.334129,seattle,Central Saloon,Beer Bar
10830,10801,,47.595204,-120.662162,,"Cheesemonger's Shop, The",Beer Store
10831,18113,,0,0,,,
10832,12974,,47.690815,-122.36583,seattle,Chuck's 85th Market,Beer Store
10833,7339,,0,0,,,
10834,2344,,47.441479,-122.259384,seattle,Claim Jumper,Beer Bar
10835,20428,seattle,47.611686,-122.345118,pacific,Cloudburst Brewing,Brewery
10836,19753,seattle,47.210118,-121.983888,pacific,Cole Street Brewey,Brewery
10837,16948,,47.757906,-122.160423,seattle,"Collective On Tap, The",Beer Bar
10838,2345,,47.655499,-122.313034,seattle,"College Inn Pub, The",Beer Bar
10839,2346,,47.601978,-122.332092,seattle,Collins Pub,Beer Bar
10840,2347,,47.557709,-122.285065,seattle,Columbia City Ale House,Beer Bar
10841,14465,,0,0,,,
10842,2348,,47.665077,-122.381615,seattle,Conor Byrne's Pub,Beer Bar
10843,2349,,47.68742,-122.31179,seattle,Cooper's Alehouse,Beer Bar
10844,16889,,47.582104,-122.386709,seattle,Copper Coin,Beer Bar
10845,8712,,48.748689,-122.476707,seattle,"Copper Hog, The",Beer Bar
10846,2761,,47.617519,-122.203072,seattle,Cost Plus World Market - Bellevue,Beer Store
10847,2762,,47.668228,-122.115547,seattle,Cost Plus World Market - Redmond,Beer Store
10848,2763,,47.611336,-122.344666,seattle,Cost Plus World Market - Seattle,Beer Store
10849,2764,,47.446777,-122.262398,seattle,Cost Plus World Market - Tukwila,Beer Store
10850,2765,,47.757416,-122.153572,seattle,Cost Plus World Market - Woodinville,Beer Store
10851,19617,seattle,47.545553,-122.328027,pacific,Counterbalance Brewing Co.,Brewery
10852,15641,,47.192775,-122.29274,seattle,Crockett's Public House,Beer Bar
10853,2350,,47.610519,-122.343239,seattle,Cutter's Bayhouse,Beer Bar
10854,3982,,47.61425,-122.348312,seattle,Cyclops Cafe and Lounge,Beer Bar
10855,2351,,47.66692,-122.317238,seattle,Dante's Steak and Grog,Beer Bar
10856,17742,,47.387919,-122.0444,seattle,DaVine,Beer Bar
10857,2352,,47.624695,-122.320869,seattle,Deluxe Bar And Grill,Beer Bar
10858,12102,,47.570497,-122.613577,seattle,Der Blokken Brewery,Beer Bar
10859,2353,,47.633411,-122.342339,seattle,Dexter and Hayes Public House,Beer Bar
10860,361,seattle,47.895981,-122.295288,pacific,"Diamond Knot Brewing Co., Inc.",Brewery
10861,18623,,0,0,,,
10862,360,seattle,47.9487,-122.305054,pacific,Diamond Knot Pub and Brewery,Brewpub
10863,10639,,46.735624,-122.999684,pacific,Dick's Brewing Company,Beer Bar
10864,2354,,47.672558,-122.317337,seattle,Die Bierstube,Beer Bar
10865,15368,seattle,47.766266,-122.148277,,Dirty Bucket Brewing Co.,Brewery
10866,2355,,47.487492,-122.202187,seattle,"Dog And Pony Ale House And Grill, The",Beer Bar
10867,21205,,0,0,,,
10868,16353,,48.197262,-122.126997,,Down Home Brew Supply,Homebrew
10869,17196,,47.617926,-122.341684,seattle,Downtown Spirits,Beer Store
10870,17406,,47.261833,-122.445942,seattle,Doyle's Public House,Beer Bar
10871,7933,,47.676009,-122.364974,seattle,"Dray, The",Beer Bar
10872,21122,,0,0,,,
10873,17917,,45.627757,-122.671517,portlandor,Dublin Down,Beer Bar
10874,2356,,47.649849,-122.349541,seattle,Dubliner,Beer Bar
10875,2874,,47.668362,-122.296906,seattle,"Duchess, The",Beer Bar
10876,2357,,47.682133,-122.344337,seattle,Duck Island Saloon,Beer Bar
10877,14361,,47.741008,-121.985997,seattle,Duvall Grill and Tap Room,Beer Bar
10878,17310,seattle,47.762718,-121.955569,pacific,Duvall Springs Brewing,Brewery
10879,9025,,47.639756,-122.325875,seattle,Eastlake Zoo Tavern,Beer Bar
10880,8979,,47.045227,-122.897452,,Eastside Club Tavern,Beer Bar
10881,19956,,47.756834,-122.31384,,Easy Monkey Tapouse,Beer Bar
10882,17919,,47.674129,-117.113577,,Eau de Vie,Beer Bar
10883,11166,,47.448198,-122.301908,seattle,"Edge Sports Bar, The - SEA airport",Beer Bar
10884,20114,,47.206024,-122.479431,,Edison City Alehouse,Beer Bar
10885,17920,,48.298867,-122.652398,,El Cazador,Beer Bar
10886,2358,,47.610062,-122.334663,seattle,Elephant and Castle,Beer Bar
10887,18341,,48.757551,-122.490588,,Elizabeth Station,Beer Store
10888,20476,,47.009049,-124.16204,,Elk Head Tap room,Beer Bar
10889,8965,,47.655259,-117.441325,,Elk Public House,Beer Bar
10890,401,seattle,47.159447,-122.054626,pacific,Elkhead Brewing Company,Brewery
10891,402,seattle,47.810318,-122.300865,pacific,Ellersick Brewing Company,Brewpub
10892,5083,seattle,47.466774,-122.338857,pacific,Elliott Bay Brewery Pub - Burien,Brewpub
10893,407,seattle,47.560753,-122.386841,pacific,Elliott Bay Brewery Pub - West Seattle,Brewpub
10894,15280,seattle,47.72037,-122.294829,pacific,Elliott Bay Public House and Brewery - Lake City,Brewpub
10895,411,seattle,47.61422,-122.316475,pacific,Elysian Brewing Company,Brewpub
10896,3708,seattle,47.597515,-122.333992,pacific,Elysian Fields,Brewpub
10897,412,seattle,47.668526,-122.333603,pacific,Elysian Tangletown,Brewpub
10898,14204,,47.520679,-122.390227,seattle,Endolyne Joe's,Beer Bar
10899,418,seattle,47.255928,-122.473569,pacific,Engine House No.9,Brewpub
10900,18631,,0,0,,,
10901,17921,,47.579378,-122.328278,,Esquin Wine and Spirits,Beer Store
10902,11096,,0,0,,,
10903,2359,,47.599072,-122.33284,seattle,"F.X. McRory's Steak, Chop and Oyster House",Beer Bar
10904,3837,,47.603344,-122.335182,seattle,Fado Irish Pub - Seattle,Beer Bar
10905,20132,,0,0,,,
10906,11557,,47.092794,-122.643627,seattle,Farreli's Pizza,Beer Bar
10907,17923,,47.092067,-122.645224,,Farrelli's Wood Fire Pizza - DuPont,Beer Bar
10908,17922,,46.996633,-122.819948,,Farrelli's Wood Fire Pizza - Lacey,Beer Bar
10909,17927,,47.362519,-122.020156,,Farrelli's Wood Fire Pizza - Maple Valley,Beer Bar
10910,17926,,47.145951,-122.435134,,Farrelli's Wood Fire Pizza - Parkland,Beer Bar
10911,17924,,47.202845,-122.228502,,Farrelli's Wood Fire Pizza - Sumner,Beer Bar
10912,17925,,47.255175,-122.483073,,Farrelli's Wood Fire Pizza - Tacoma,Beer Bar
10913,14106,,0,0,,,
10914,7491,,47.622241,-122.330445,seattle,Feierabend,Beer Bar
10915,2360,,47.695595,-122.290421,seattle,Fiddler's Inn,Beer Bar
10916,19901,,47.693245,-117.425015,,FILT,Beer Bar
10917,2766,,47.671494,-122.120003,seattle,Fine Wine And Cigars,Beer Store
10918,17929,,47.657415,-117.424359,,Fire Artisan Pizza - Spokane,Beer Bar
10919,20800,seattle,47.656128,-122.383838,pacific,Firgurehead Brewing Co,Brewery
10920,440,,0,0,,,
10921,2361,,47.623783,-122.355453,seattle,Floyd's Place,Beer Bar
10922,21245,portlandor,45.618868,-122.546692,,Flyboy Brewing,Brewery
10923,19616,seattle,47.710335,-122.169217,pacific,Flycaster Brewing Co.,Brewery
10924,5167,,0,0,,,
10925,12545,,0,0,,,
10926,18266,,47.690578,-117.460258,,"Flying Goat, The",Beer Bar
10927,19304,seattle,47.555982,-122.284215,pacific,Flying Lion Brewing,Brewery
10928,9463,seattle,47.794472,-122.160868,,Foggy Noggin Brewing,Brewery
10929,20125,portlandor,45.638295,-122.60109,pacific,Fortside Brewing Company,Brewery
10930,13747,,47.659903,-122.36818,seattle,Fred Meyer - Ballard,Beer Store
10931,3713,,47.911537,-122.09623,seattle,Fred's Rivertown Alehouse,Beer Bar
10932,10018,seattle,47.648772,-122.34407,pacific,Fremont Brewing Company,Brewery
10933,8494,,47.619707,-122.13031,seattle,From Russia With Love,Beer Store
10934,7342,,47.550226,-122.317919,seattle,Full Throttle Bottles,Beer Store
10935,4610,,47.810406,-122.377555,seattle,Gallaghers' Where U Brew,Homebrew
10936,3158,,47.667591,-122.313248,seattle,Galway Arms,Beer Bar
10937,18555,seattle,47.63031,-122.179811,pacific,Geaux Brewing,Brewery
10938,2362,,47.652706,-122.35627,seattle,George and Dragon Pub,Beer Bar
10939,487,seattle,47.55032,-122.318031,pacific,Georgetown Brewing Company,Brewery
10940,19980,seattle,47.576288,-122.333849,pacific,Ghostfish Brewing Co.,Brewery
10941,19930,seattle,47.227784,-122.476766,pacific,Gig Harbor Brewing Co,Brewery
10942,10811,,0,0,,,
10943,516,seattle,47.61232,-122.335136,pacific,Gordon Biersch - Seattle,Brewpub
10944,6822,,47.045711,-122.889963,,Gravity Beer Market,Beer Store
10945,7841,,48.744484,-122.482905,portland,Green Frog Cafe Acoustic Tavern,Beer Bar
10946,9997,,47.690628,-122.360651,seattle,Greenwood Market (TandC Markets),Beer Store
10947,11247,,0,0,,,
10948,10813,,47.59467,-120.664644,,Gustav's,Beer Bar
10949,8991,,45.608733,-122.503942,portlandor,Gustav's German Pub and Grill - Vancouver,Beer Bar
10950,8804,,47.531344,-122.036493,seattle,H and H Tavern,Beer Bar
10951,564,seattle,47.65892,-122.364441,pacific,Hale's Ales Brewery and Pub,Brewpub
10952,20479,,47.2552,-122.472006,,Half Pint Pizza Pub,Beer Bar
10953,14068,,47.620461,-122.52285,seattle,Harbour Public House,Beer Bar
10954,13574,,47.735327,-122.646992,seattle,Hare and Hounds Pub,Beer Bar
10955,569,seattle,47.244518,-122.436356,pacific,Harmon Restaurant and Brewery,Brewpub
10956,13398,,47.262031,-122.445785,seattle,Harmon Tap Room,Beer Bar
10957,12418,,47.04311,-122.861887,,Healthcrafts Beer and Wine,Homebrew
10958,18090,portlandor,45.708808,-122.613613,pacific,Heathen Brewing,Brewery
10959,19978,seattle,47.723973,-122.293177,pacific,Hellbent Brewing Co.,Brewery
10960,19615,seattle,47.685891,-122.140439,pacific,Hi-Fi Brewing,Brewery
10961,14653,seattle,47.664494,-122.377926,pacific,Hilliard's Brewing,Brewery
10962,2364,,47.637562,-122.356834,seattle,Hilltop Ale House,Beer Bar
10963,19977,seattle,47.630808,-122.374517,pacific,Holy Mountain Brewing,Brewery
10964,4636,,47.914998,-122.234545,seattle,Homebrew Heaven,Homebrew
10965,13228,,46.592712,-120.558448,,Hometown Ace Hardware,Homebrew
10966,610,seattle,47.80324,-122.572054,pacific,Hood Canal Brewing,Brewery
10967,5886,,47.587984,-122.334221,seattle,Hooverville,Beer Bar
10968,21207,,0,0,,,
10969,18105,,0,0,,,
10970,2365,,47.623394,-122.312538,seattle,Hopvine Pub,Beer Bar
10971,11181,,0,0,,,
10972,17938,,0,0,,,
10973,2366,,47.632736,-122.356941,seattle,Hoyt's Pub,Beer Bar
10974,17956,,47.646649,-117.427293,,Huckleberry's Natural Market,Beer Store
10975,10359,,47.687692,-122.312163,seattle,Hudson Public House,Beer Bar
10976,10367,,46.217292,-119.111309,,Ice Harbor at the Marina,Beer Bar
10977,652,,0,0,,,
10978,14196,,0,0,,,
10979,16303,,47.84896,-122.272813,seattle,Indigo Kitchen and Alehouse,Beer Bar
10980,16069,,0,0,,,
10981,669,,0,0,,,
10982,14102,,46.996019,-120.548643,,Iron Horse Brewery,Beer Bar
10983,17422,,47.045903,-122.927209,,Iron Rabbit,Beer Bar
10984,16993,,0,0,,,
10985,674,seattle,47.530022,-122.035995,pacific,Issaquah Brewhouse,Brewpub
10986,2367,,47.682285,-122.125389,seattle,J J Mahoney's,Beer Bar
10987,3482,,47.6255,-122.354103,seattle,JaBu's Pub,Beer Bar
10988,9018,,47.172658,-122.59837,seattle,Jake's Bar and Bistro,Beer Bar
10989,5420,,47.681732,-117.411205,,Jim's Homebrew Supply,Homebrew
10990,17999,,47.611657,-122.320363,,Jimmy's on Broadway,Beer Bar
10991,13582,,47.300709,-122.363882,seattle,Johnny's Famous Grill and Bar,Beer Bar
10992,18000,,45.616807,-122.511899,portlandor,Juliano's Pizzeria,Beer Bar
10993,2767,,47.620129,-122.201736,seattle,K's Beverage House and Deli,Beer Store
10994,8862,,47.661349,-122.324995,seattle,Kate's Pub,Beer Bar
10995,2368,,47.610199,-122.341698,seattle,Kell's Irish Restaurant And Pub,Beer Bar
10996,5314,,47.680946,-122.355303,seattle,Ken's Market,Beer Store
10997,14654,,47.666033,-122.382946,seattle,King's Hardware,Beer Bar
10998,20416,,0,0,,,
10999,15651,,0,0,,,
11000,9590,,45.862333,-122.67115,portlandor,La Center Tavern,Beer Bar
11001,730,,0,0,,,
11002,20096,,48.389635,-122.497991,,La Conner Pub and Eatery,Beer Bar
11003,5917,,0,0,,,
11004,19292,,0,0,,,
11005,19979,seattle,47.698077,-122.345602,pacific,Lantern Brewing Co.,Brewery
11006,3750,,47.411922,-122.24041,seattle,Larry's Brewing Supply,Homebrew
11007,2369,,47.675201,-122.325439,seattle,"Latona by Greenlake, The",Beer Bar
11008,11711,portlandor,45.775461,-122.523255,pacific,Laurelwood's Battle Ground Brewery,Brewpub
11009,3747,seattle,47.907536,-122.222931,pacific,Lazy Boy Brewing,Brewery
11010,12179,,47.660111,-122.365829,seattle,"Leary Traveler, The",Beer Bar
11011,20095,,48.241796,-122.371464,,Leatherheads Pub and Eatery,Beer Bar
11012,2370,,47.601543,-122.285324,seattle,Leschi Lakecafe and G.B.B Bar,Beer Bar
11013,2371,,47.615395,-122.323235,seattle,Linda's Tavern,Beer Bar
11014,20918,,0,0,,,
11015,2372,,47.6651,-122.381645,seattle,Lock And Keel,Beer Bar
11016,18017,portlandor,45.625228,-122.673635,pacific,Loowit Brewing Company,Brewery
11017,781,,0,0,,,
11018,18520,seattle,47.530308,-122.323177,pacific,Lowercase Brewing,Brewery
11019,18018,,48.000556,-122.109244,,Luca's Pizzeria and Ristorante,Beer Bar
11020,19984,seattle,47.664878,-122.369116,pacific,Lucky Envelope Brewing,Brewery
11021,20022,seattle,47.406688,-121.961728,pacific,Lumberjack Brewing,Brewery
11022,787,seattle,47.663761,-122.102516,pacific,Mac and Jack's Brewery,Brewery
11023,17075,seattle,47.550619,-122.317995,pacific,Machine House Brewing,Brewery
11024,2373,,47.611786,-122.289619,seattle,Madrona Eatery and Ale House,Beer Bar
11025,5459,,47.797474,-122.497408,seattle,Main Street Ale House,Beer Bar
11026,19252,,47.75281,-122.212888,,Main Street AleHouse and Eatery,Beer Bar
11027,5226,,47.671913,-122.114627,seattle,Malt and Vine,Beer Store
11028,16481,,47.627244,-117.401386,,Manito Tap House,Beer Bar
11029,7968,,47.693375,-122.317589,seattle,Maple Leaf Grill,Beer Bar
11030,812,seattle,47.663792,-122.376762,pacific,Maritime Pacific Brewing Company,Brewery
11031,13759,,47.660542,-122.349632,seattle,Marketime Foods,Beer Store
11032,14302,,47.235621,-121.023064,,Marko's Place,Beer Bar
11033,2376,,47.670128,-122.119812,seattle,Matts' Rotisserie and Oyster Lounge,Beer Bar
11034,18023,,47.750367,-117.410083,,McClain's Pizzeria,Beer Bar
11035,2377,,47.605568,-122.336769,seattle,McCormick and Schmick,Beer Bar
11036,10788,,47.423405,-120.310606,,McGlinn's Public House,Beer Bar
11037,831,portlandor,45.636452,-122.505882,pacific,McMenamins East Vancouver,Brewpub
11038,833,seattle,47.876995,-122.21183,pacific,McMenamins Mill Creek,Brewpub
11039,835,portlandor,45.615074,-122.651039,pacific,McMenamins on the Columbia,Brewpub
11040,836,seattle,47.625519,-122.352837,pacific,McMenamins Queen Anne,Brewpub
11041,6405,,0,0,,,
11042,18024,,47.091661,-122.645528,,McNamara's Pub and Eatery,Beer Bar
11043,18025,,47.256924,-122.438988,,Meconi's Tacoma Pub and Eatery,Beer Bar
11044,844,,0,0,,,
11045,7076,,47.582621,-122.385112,seattle,Metropolitan Market - Admiral,Beer Store
11046,13738,,47.636535,-122.356822,seattle,Metropolitan Market - Queen Anne,Beer Store
11047,13739,,47.668196,-122.284671,seattle,Metropolitan Market - Sand Point,Beer Store
11048,13740,,47.624592,-122.355393,seattle,Metropolitan Market - Uptown,Beer Store
11049,16212,,46.216471,-119.224876,,Mid Columbia Wine and Spirits - Kennewick,Beer Store
11050,16213,,46.297115,-119.274333,,Mid Columbia Wine and Spirits - Richland,Beer Store
11051,18948,seattle,47.910391,-122.224934,pacific,Middleton Brewing,Brewpub
11052,7906,,0,0,,,
11053,16540,,45.767477,-122.545718,portlandor,Mill Creek Pub,Beer Bar
11054,20506,seattle,47.626882,-122.342614,pacific,Mollusk,Brewpub
11055,2378,,47.66695,-122.317238,seattle,"Monkey Pub, The",Beer Bar
11056,3744,,47.639675,-122.302299,seattle,Montlake Ale House,Beer Bar
11057,18031,,47.603423,-117.368024,,Morty's Tap and Grille,Beer Bar
11058,3497,,47.679562,-122.178101,seattle,Mountain Homebrew and Wine Supply,Homebrew
11059,11165,,47.438565,-122.297487,seattle,Mountain Room Bar - SEA airport,Beer Bar
11060,12546,,47.255146,-122.466747,seattle,MSM Grocery II and Deli,Beer Store
11061,11922,,0,0,,,
11062,13498,portlandor,45.628001,-122.672384,pacific,Mt. Tabor Brewing,Brewery
11063,10802,,47.594801,-120.662994,,Muchen Haus,Beer Bar
11064,17570,,47.926157,-122.30046,seattle,Mukilteo Lodge,Beer Bar
11065,3216,,47.64764,-122.383606,seattle,Mulleady's Irish Pub,Beer Bar
11066,2379,,47.661507,-122.334755,seattle,Murphy's Pub,Beer Bar
11067,16894,,47.675705,-122.315533,seattle,Mutiny Hall,Beer Bar
11068,14382,,47.626959,-122.347628,seattle,Nabob,Beer Bar
11069,9024,seattle,47.69118,-122.355308,pacific,Naked City Brewery and Taphouse,Brewpub
11070,17762,seattle,47.242681,-122.555466,pacific,Narrows Brewing Company,Brewery
11071,20002,,0,0,,,
11072,2380,,47.646736,-122.350822,seattle,Nickerson Street Saloon,Beer Bar
11073,20948,seattle,47.756529,-122.24223,,Nine Yards Brewing,Brewery
11074,920,,0,0,,,
11075,12176,,47.666807,-122.383662,seattle,"Noble Fir, The",Beer Bar
11076,2381,,47.652069,-122.35305,seattle,Norm's Eatery and Ale House,Beer Bar
11077,14297,,48.018221,-122.095611,seattle,Norm's Market - Keg and Bottleshop,Beer Store
11078,4609,,48.752056,-122.483911,seattle,North Corner Brewing Supply,Homebrew
11079,916,,0,0,,,
11080,19985,,0,0,,,
11081,12885,,0,0,,,
11082,14109,,0,0,,,
11083,6007,,48.914882,-117.78512,,Northern Ales and Grocery,Beer Store
11084,2382,,47.654518,-122.321434,seattle,Northlake Tavern And Pizza,Beer Bar
11085,20456,,47.045364,-122.866192,,Northwest Beerwerks,Beer Bar
11086,9019,,48.467152,-122.329947,,Northwest Brewers Supply,Homebrew
11087,11183,seattle,47.250681,-122.24687,pacific,Northwest Brewing Company,Brewery
11088,12940,seattle,47.664834,-122.378656,pacific,Northwest Peaks Brewery,Brewery
11089,13392,,0,0,,,
11090,362,,46.771793,-123.008148,,NW Sausage and Deli,Beer Bar
11091,17779,,47.576394,-122.310015,seattle,Oak,Beer Bar
11092,19293,seattle,47.256654,-122.439772,pacific,Odd Otter Brewing Company,Brewery
