"","id","year","name","ibu","abv","calories","beer_style_name","beer_style_norm","num_ratings","overall_rating","brewery_name","brewery_type","city","state","post_code","loc_id","lat","long","total_m","total_f","under_18_m","x18_to_29_m","x30_to_49_m","x50_to_64_m","x65_plus_m","under_18_f","x18_to_29_f","x30_to_49_f","x50_to_64_f","x65_plus_f"
"7629","3,267","2012","Midnight Sun Panty Peeler",15,8.5,255,"Abbey Tripel","Strong Ale",444,97,"Midnight Sun Brewing Company","Microbrewery","Anchorage","AK","99507","29536",61.154834,-149.82865,NA,NA,0,1698,0,765,1158,721,799,0,1046,1364
"7630","3,267","2013","Midnight Sun Panty Peeler",15,8.5,255,"Abbey Tripel","Strong Ale",444,97,"Midnight Sun Brewing Company","Microbrewery","Anchorage","AK","99507","29536",61.154834,-149.82865,NA,NA,898,1612,0,764,1217,592,836,0,1082,1472
"7631","3,267","2014","Midnight Sun Panty Peeler",15,8.5,255,"Abbey Tripel","Strong Ale",444,97,"Midnight Sun Brewing Company","Microbrewery","Anchorage","AK","99507","29536",61.154834,-149.82865,NA,NA,896,1442,0,782,1396,543,1652,0,1079,1724
"7632","3,267","2015","Midnight Sun Panty Peeler",15,8.5,255,"Abbey Tripel","Strong Ale",444,97,"Midnight Sun Brewing Company","Microbrewery","Anchorage","AK","99507","29536",61.154834,-149.82865,NA,NA,905,1371,0,860,1533,592,1767,0,996,1651
"7633","3,269","2011","Boulevard Smokestack Series: Long Strange Tripel",23,9.2,276,"Abbey Tripel","Strong Ale",669,96,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","21489",39.084554,-94.58296,NA,NA,680,1109,1256,814,375,701,793,1042,596,499
"7634","3,269","2012","Boulevard Smokestack Series: Long Strange Tripel",23,9.2,276,"Abbey Tripel","Strong Ale",669,96,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","21489",39.084554,-94.58296,NA,NA,734,1148,1370,809,402,826,840,1053,683,483
"7635","3,269","2013","Boulevard Smokestack Series: Long Strange Tripel",23,9.2,276,"Abbey Tripel","Strong Ale",669,96,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","21489",39.084554,-94.58296,NA,NA,682,1058,1378,903,409,825,803,1204,698,575
"7636","3,269","2014","Boulevard Smokestack Series: Long Strange Tripel",23,9.2,276,"Abbey Tripel","Strong Ale",669,96,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","21489",39.084554,-94.58296,NA,NA,522,958,1256,916,365,743,903,1171,627,549
"7637","3,269","2015","Boulevard Smokestack Series: Long Strange Tripel",23,9.2,276,"Abbey Tripel","Strong Ale",669,96,"Boulevard Brewing Company (Duvel-Moortgat)","Commercial Brewery","Kansas City","MO","64108","21489",39.084554,-94.58296,NA,NA,408,836,1189,837,402,627,792,1096,678,545
"7638","3,274","2011","Sante Adairius / Prairie Meh",NA,9.3,279,"Abbey Tripel","Strong Ale",19,96,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","13512",36.9761,-121.95316,NA,NA,1045,803,1188,1069,478,490,749,1163,1215,909
"7639","3,274","2012","Sante Adairius / Prairie Meh",NA,9.3,279,"Abbey Tripel","Strong Ale",19,96,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","13512",36.9761,-121.95316,NA,NA,1148,863,1108,1033,487,548,659,1165,1109,860
"7640","3,274","2013","Sante Adairius / Prairie Meh",NA,9.3,279,"Abbey Tripel","Strong Ale",19,96,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","13512",36.9761,-121.95316,NA,NA,1080,890,1066,1188,514,767,635,1155,1069,877
"7641","3,274","2014","Sante Adairius / Prairie Meh",NA,9.3,279,"Abbey Tripel","Strong Ale",19,96,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","13512",36.9761,-121.95316,NA,NA,1068,972,1070,1104,491,695,632,1174,1084,1077
"7642","3,274","2015","Sante Adairius / Prairie Meh",NA,9.3,279,"Abbey Tripel","Strong Ale",19,96,"Sante Adairius Rustic Ales","Microbrewery","Capitola","CA","95010","13512",36.9761,-121.95316,NA,NA,1091,881,1149,992,553,671,524,1180,1055,1239
"7643","3,278","2011","Jolly Pumpkin Baudelaire Beer Ale Absurd Rye Tripple",NA,8.3,249,"Abbey Tripel","Strong Ale",146,95,"Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","25362",42.344837,-83.89907,NA,NA,1893,651,2087,1335,639,1912,517,2199,1680,880
"7644","3,278","2012","Jolly Pumpkin Baudelaire Beer Ale Absurd Rye Tripple",NA,8.3,249,"Abbey Tripel","Strong Ale",146,95,"Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","25362",42.344837,-83.89907,NA,NA,2046,584,2196,1561,619,2132,728,2170,1752,792
"7645","3,278","2013","Jolly Pumpkin Baudelaire Beer Ale Absurd Rye Tripple",NA,8.3,249,"Abbey Tripel","Strong Ale",146,95,"Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","25362",42.344837,-83.89907,NA,NA,2207,549,2247,1481,646,2103,810,2129,1658,797
"7646","3,278","2014","Jolly Pumpkin Baudelaire Beer Ale Absurd Rye Tripple",NA,8.3,249,"Abbey Tripel","Strong Ale",146,95,"Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","25362",42.344837,-83.89907,NA,NA,2320,499,2245,1482,817,2133,922,2281,1658,852
"7647","3,278","2015","Jolly Pumpkin Baudelaire Beer Ale Absurd Rye Tripple",NA,8.3,249,"Abbey Tripel","Strong Ale",146,95,"Jolly Pumpkin Artisan Ales","Microbrewery","Dexter","MI","48130","25362",42.344837,-83.89907,NA,NA,2370,410,2235,1574,956,2114,820,2311,1798,898
"7648","3,279","2011","Allagash James Bean",NA,10.3,309,"Abbey Tripel","Strong Ale",144,95,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","11808",43.685882,-70.2903,NA,NA,2016,1598,744,1700,1518,1748,1232,0,787,2706
"7649","3,279","2012","Allagash James Bean",NA,10.3,309,"Abbey Tripel","Strong Ale",144,95,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","11808",43.685882,-70.2903,NA,NA,3059,1547,822,1748,1421,2822,1141,995,864,2706
"7650","3,279","2013","Allagash James Bean",NA,10.3,309,"Abbey Tripel","Strong Ale",144,95,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","11808",43.685882,-70.2903,NA,NA,3072,1498,752,740,1561,2605,1201,934,1002,2781
"7651","3,279","2014","Allagash James Bean",NA,10.3,309,"Abbey Tripel","Strong Ale",144,95,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","11808",43.685882,-70.2903,NA,NA,2904,1445,860,685,1543,2509,1399,995,891,2940
"7652","3,279","2015","Allagash James Bean",NA,10.3,309,"Abbey Tripel","Strong Ale",144,95,"Allagash Brewing Company","Microbrewery","Portland","ME","04103","11808",43.685882,-70.2903,NA,NA,2853,1412,1940,711,1612,2653,1322,0,931,2893
"7653","3,287","2011","Fair State Kazbek Kellerbier",NA,4.9,147,"Zwickel/Keller/Landbier","Pils/Lager",10,97,"Fair State Brewing Cooperative","Microbrewery","Minneapolis","MN","55418","23182",45.019315,-93.24304,NA,NA,1683,1187,0,1284,1366,1677,1254,937,1576,2363
"7654","3,287","2012","Fair State Kazbek Kellerbier",NA,4.9,147,"Zwickel/Keller/Landbier","Pils/Lager",10,97,"Fair State Brewing Cooperative","Microbrewery","Minneapolis","MN","55418","23182",45.019315,-93.24304,NA,NA,1819,1000,0,1497,1357,1601,1261,965,1628,2222
"7655","3,287","2013","Fair State Kazbek Kellerbier",NA,4.9,147,"Zwickel/Keller/Landbier","Pils/Lager",10,97,"Fair State Brewing Cooperative","Microbrewery","Minneapolis","MN","55418","23182",45.019315,-93.24304,NA,NA,1737,1171,867,1653,1341,1618,1226,1813,1706,2217
"7656","3,287","2014","Fair State Kazbek Kellerbier",NA,4.9,147,"Zwickel/Keller/Landbier","Pils/Lager",10,97,"Fair State Brewing Cooperative","Microbrewery","Minneapolis","MN","55418","23182",45.019315,-93.24304,NA,NA,1998,1119,958,2634,1369,2695,1049,957,1744,2121
"7657","3,287","2015","Fair State Kazbek Kellerbier",NA,4.9,147,"Zwickel/Keller/Landbier","Pils/Lager",10,97,"Fair State Brewing Cooperative","Microbrewery","Minneapolis","MN","55418","23182",45.019315,-93.24304,NA,NA,1911,1131,1885,2659,1391,1790,1069,1759,1781,2135
"7658","3,288","2011","Summit Keller Pils",38,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",39,97,"Summit Brewing Company","Microbrewery","Saint Paul","MN","55102","25740",44.935315,-93.12049,NA,NA,1197,1609,2515,1659,849,1328,944,2371,1703,1294
"7659","3,288","2012","Summit Keller Pils",38,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",39,97,"Summit Brewing Company","Microbrewery","Saint Paul","MN","55102","25740",44.935315,-93.12049,NA,NA,1267,1643,2602,1872,849,1211,859,2394,1929,1255
"7660","3,288","2013","Summit Keller Pils",38,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",39,97,"Summit Brewing Company","Microbrewery","Saint Paul","MN","55102","25740",44.935315,-93.12049,NA,NA,1334,1694,1649,1962,863,1196,823,2380,1952,1276
"7661","3,288","2014","Summit Keller Pils",38,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",39,97,"Summit Brewing Company","Microbrewery","Saint Paul","MN","55102","25740",44.935315,-93.12049,NA,NA,1339,1629,2686,1931,996,1154,839,2245,2053,1447
"7662","3,288","2015","Summit Keller Pils",38,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",39,97,"Summit Brewing Company","Microbrewery","Saint Paul","MN","55102","25740",44.935315,-93.12049,NA,NA,1500,1587,2569,2012,1066,1102,851,2578,1848,1426
"7663","3,295","2011","Firestone Walker / Russian River STiVO Keller Pils",NA,6.2,186,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","8515",35.640589,-120.70418,NA,NA,0,1865,966,1234,2826,0,1680,0,1348,3067
"7664","3,295","2012","Firestone Walker / Russian River STiVO Keller Pils",NA,6.2,186,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","8515",35.640589,-120.70418,NA,NA,0,1506,978,1340,3015,890,1631,0,1348,3294
"7665","3,295","2013","Firestone Walker / Russian River STiVO Keller Pils",NA,6.2,186,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","8515",35.640589,-120.70418,NA,NA,931,1417,0,1483,3107,895,1982,0,1406,3426
"7666","3,295","2014","Firestone Walker / Russian River STiVO Keller Pils",NA,6.2,186,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","8515",35.640589,-120.70418,NA,NA,784,1275,0,1450,3181,842,1986,0,1409,3610
"7667","3,295","2015","Firestone Walker / Russian River STiVO Keller Pils",NA,6.2,186,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"Firestone Walker Brewing (Duvel-Moortgat)","Commercial Brewery","Paso Robles","CA","93446","8515",35.640589,-120.70418,NA,NA,691,1491,0,1580,3203,821,1981,0,1545,3668
"7668","3,297","2011","New Glarus Zwickel Bier (2016)",NA,5.3,159,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","20574",42.81636,-89.64075,NA,NA,552,167,531,416,269,491,179,521,377,352
"7669","3,297","2012","New Glarus Zwickel Bier (2016)",NA,5.3,159,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","20574",42.81636,-89.64075,NA,NA,500,163,525,435,271,510,153,524,373,366
"7670","3,297","2013","New Glarus Zwickel Bier (2016)",NA,5.3,159,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","20574",42.81636,-89.64075,NA,NA,466,159,494,478,294,488,123,506,415,407
"7671","3,297","2014","New Glarus Zwickel Bier (2016)",NA,5.3,159,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","20574",42.81636,-89.64075,NA,NA,531,174,519,464,304,533,145,512,433,386
"7672","3,297","2015","New Glarus Zwickel Bier (2016)",NA,5.3,159,"Zwickel/Keller/Landbier","Pils/Lager",28,94,"New Glarus Brewing Company","Microbrewery","New Glarus","WI","53574","20574",42.81636,-89.64075,NA,NA,502,190,488,462,311,476,149,532,438,349
"7673","3,305","2011","Metropolitan Zwickel Flywheel",NA,NA,NA,"Zwickel/Keller/Landbier","Pils/Lager",11,92,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,488,1132,0,1435,2632,2044,809,0,362,4307
"7674","3,305","2012","Metropolitan Zwickel Flywheel",NA,NA,NA,"Zwickel/Keller/Landbier","Pils/Lager",11,92,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,477,964,0,1339,2675,2103,770,0,465,3451
"7675","3,305","2013","Metropolitan Zwickel Flywheel",NA,NA,NA,"Zwickel/Keller/Landbier","Pils/Lager",11,92,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,1464,990,0,1659,3190,1905,533,0,464,3198
"7676","3,305","2014","Metropolitan Zwickel Flywheel",NA,NA,NA,"Zwickel/Keller/Landbier","Pils/Lager",11,92,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,451,786,0,680,3058,1816,633,0,610,3568
"7677","3,305","2015","Metropolitan Zwickel Flywheel",NA,NA,NA,"Zwickel/Keller/Landbier","Pils/Lager",11,92,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,1398,674,0,710,3228,1280,565,0,658,3579
"7678","3,310","2011","Local Option die K??nigin",NA,6.5,195,"Zwickel/Keller/Landbier","Pils/Lager",35,90,"Local Option Bierwerker","Client Brewer","Chicago","IL","60614","11056",41.922682,-87.65432,NA,NA,1399,1172,0,1389,2427,449,748,0,1228,2466
"7679","3,310","2012","Local Option die K??nigin",NA,6.5,195,"Zwickel/Keller/Landbier","Pils/Lager",35,90,"Local Option Bierwerker","Client Brewer","Chicago","IL","60614","11056",41.922682,-87.65432,NA,NA,1425,1224,0,1360,2558,1419,1622,0,1224,2590
"7680","3,310","2013","Local Option die K??nigin",NA,6.5,195,"Zwickel/Keller/Landbier","Pils/Lager",35,90,"Local Option Bierwerker","Client Brewer","Chicago","IL","60614","11056",41.922682,-87.65432,NA,NA,1488,1046,0,1457,2733,1464,1454,0,1170,2857
"7681","3,310","2014","Local Option die K??nigin",NA,6.5,195,"Zwickel/Keller/Landbier","Pils/Lager",35,90,"Local Option Bierwerker","Client Brewer","Chicago","IL","60614","11056",41.922682,-87.65432,NA,NA,471,994,0,1296,2717,1474,1328,0,1121,3087
"7682","3,310","2015","Local Option die K??nigin",NA,6.5,195,"Zwickel/Keller/Landbier","Pils/Lager",35,90,"Local Option Bierwerker","Client Brewer","Chicago","IL","60614","11056",41.922682,-87.65432,NA,NA,492,1069,0,1293,2641,485,1268,0,1204,3028
"7683","3,314","2011","Southampton Keller Pils",NA,5,150,"Zwickel/Keller/Landbier","Pils/Lager",226,88,"Southampton Publick House","Brew Pub/Brewery","Southampton","NY","11968","13143",40.904348,-72.40714,NA,NA,1211,946,1573,1201,1159,985,822,1424,1431,1351
"7684","3,314","2012","Southampton Keller Pils",NA,5,150,"Zwickel/Keller/Landbier","Pils/Lager",226,88,"Southampton Publick House","Brew Pub/Brewery","Southampton","NY","11968","13143",40.904348,-72.40714,NA,NA,1146,789,1445,1179,1187,1054,700,1456,1395,1307
"7685","3,314","2013","Southampton Keller Pils",NA,5,150,"Zwickel/Keller/Landbier","Pils/Lager",226,88,"Southampton Publick House","Brew Pub/Brewery","Southampton","NY","11968","13143",40.904348,-72.40714,NA,NA,1049,738,1444,1204,1159,954,600,1434,1326,1337
"7686","3,314","2014","Southampton Keller Pils",NA,5,150,"Zwickel/Keller/Landbier","Pils/Lager",226,88,"Southampton Publick House","Brew Pub/Brewery","Southampton","NY","11968","13143",40.904348,-72.40714,NA,NA,838,662,1179,1184,1284,916,584,1278,1371,1422
"7687","3,314","2015","Southampton Keller Pils",NA,5,150,"Zwickel/Keller/Landbier","Pils/Lager",226,88,"Southampton Publick House","Brew Pub/Brewery","Southampton","NY","11968","13143",40.904348,-72.40714,NA,NA,835,621,1152,1346,1312,895,393,1443,1287,1537
"7688","3,317","2011","Metropolitan Heliostat Zwickel Lager",45,5,150,"Zwickel/Keller/Landbier","Pils/Lager",15,89,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,488,1132,0,1435,2632,2044,809,0,362,4307
"7689","3,317","2012","Metropolitan Heliostat Zwickel Lager",45,5,150,"Zwickel/Keller/Landbier","Pils/Lager",15,89,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,477,964,0,1339,2675,2103,770,0,465,3451
"7690","3,317","2013","Metropolitan Heliostat Zwickel Lager",45,5,150,"Zwickel/Keller/Landbier","Pils/Lager",15,89,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,1464,990,0,1659,3190,1905,533,0,464,3198
"7691","3,317","2014","Metropolitan Heliostat Zwickel Lager",45,5,150,"Zwickel/Keller/Landbier","Pils/Lager",15,89,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,451,786,0,680,3058,1816,633,0,610,3568
"7692","3,317","2015","Metropolitan Heliostat Zwickel Lager",45,5,150,"Zwickel/Keller/Landbier","Pils/Lager",15,89,"Metropolitan Brewing","Microbrewery","Chicago","IL","60640","11056",41.973181,-87.6665,NA,NA,1398,674,0,710,3228,1280,565,0,658,3579
"7693","3,325","2011","Prost Keller Pils",NA,4.6,138,"Zwickel/Keller/Landbier","Pils/Lager",22,84,"Prost Brewing Company","Microbrewery","Denver","CO","80211","8398",39.767536,-105.01973,NA,NA,1703,1223,0,1546,1181,1996,1113,1886,2358,1948
"7694","3,325","2012","Prost Keller Pils",NA,4.6,138,"Zwickel/Keller/Landbier","Pils/Lager",22,84,"Prost Brewing Company","Microbrewery","Denver","CO","80211","8398",39.767536,-105.01973,NA,NA,1875,1309,996,1711,1269,1680,1314,823,1382,1899
"7695","3,325","2013","Prost Keller Pils",NA,4.6,138,"Zwickel/Keller/Landbier","Pils/Lager",22,84,"Prost Brewing Company","Microbrewery","Denver","CO","80211","8398",39.767536,-105.01973,NA,NA,1921,1355,0,1407,1399,1694,1202,861,2327,1904
"7696","3,325","2014","Prost Keller Pils",NA,4.6,138,"Zwickel/Keller/Landbier","Pils/Lager",22,84,"Prost Brewing Company","Microbrewery","Denver","CO","80211","8398",39.767536,-105.01973,NA,NA,1870,1014,0,1583,1378,1705,1129,794,1350,1955
"7697","3,325","2015","Prost Keller Pils",NA,4.6,138,"Zwickel/Keller/Landbier","Pils/Lager",22,84,"Prost Brewing Company","Microbrewery","Denver","CO","80211","8398",39.767536,-105.01973,NA,NA,1854,1003,0,1495,1489,956,1042,944,2416,1901
"7698","3,359","2011","Other Half Baby Diamonds",NA,4.8,144,"Session IPA","IPA",24,97,"Other Half Brewing","Microbrewery","Brooklyn","NY","11231","4881",40.622994,-73.96427,NA,NA,482,1432,0,2361,1219,1349,1219,0,753,1972
"7699","3,359","2012","Other Half Baby Diamonds",NA,4.8,144,"Session IPA","IPA",24,97,"Other Half Brewing","Microbrewery","Brooklyn","NY","11231","4881",40.622994,-73.96427,NA,NA,2285,1126,965,2532,1290,2176,1200,0,772,2016
"7700","3,359","2013","Other Half Baby Diamonds",NA,4.8,144,"Session IPA","IPA",24,97,"Other Half Brewing","Microbrewery","Brooklyn","NY","11231","4881",40.622994,-73.96427,NA,NA,2265,1088,0,2566,1411,1103,1202,0,1912,1744
"7701","3,359","2014","Other Half Baby Diamonds",NA,4.8,144,"Session IPA","IPA",24,97,"Other Half Brewing","Microbrewery","Brooklyn","NY","11231","4881",40.622994,-73.96427,NA,NA,1943,897,944,2793,1430,943,1059,0,1129,1729
"7702","3,359","2015","Other Half Baby Diamonds",NA,4.8,144,"Session IPA","IPA",24,97,"Other Half Brewing","Microbrewery","Brooklyn","NY","11231","4881",40.622994,-73.96427,NA,NA,1978,912,0,1782,1529,1150,997,0,1119,1859
"7703","3,327","2011","Switchback Citra Pils",36,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",24,84,"Switchback Brewing Company","Microbrewery","Burlington","VT","05401","9359",44.484038,-73.22126,NA,NA,1696,2510,2415,1824,858,1820,1713,2144,2012,1515
"7704","3,327","2012","Switchback Citra Pils",36,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",24,84,"Switchback Brewing Company","Microbrewery","Burlington","VT","05401","9359",44.484038,-73.22126,NA,NA,1569,2743,2368,1772,898,1685,1713,1905,1921,1424
"7705","3,327","2013","Switchback Citra Pils",36,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",24,84,"Switchback Brewing Company","Microbrewery","Burlington","VT","05401","9359",44.484038,-73.22126,NA,NA,1497,1665,2170,1741,927,1763,1566,1891,1829,1507
"7706","3,327","2014","Switchback Citra Pils",36,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",24,84,"Switchback Brewing Company","Microbrewery","Burlington","VT","05401","9359",44.484038,-73.22126,NA,NA,1586,2374,2126,1788,1011,1675,1536,1830,1845,1426
"7707","3,327","2015","Switchback Citra Pils",36,5.1,153,"Zwickel/Keller/Landbier","Pils/Lager",24,84,"Switchback Brewing Company","Microbrewery","Burlington","VT","05401","9359",44.484038,-73.22126,NA,NA,1645,1432,2136,1611,1118,1621,2698,1778,1881,1529
"7708","3,332","2011","Urban Chestnut Zwickel",19,5.2,156,"Zwickel/Keller/Landbier","Pils/Lager",222,82,"Urban Chestnut Brewing Company","Brew Pub/Brewery","Saint Louis","MO","63103","4037",38.631451,-90.21415,NA,NA,127,887,917,469,261,189,1349,501,260,389
